foil
    0.9999940     0.0324153     
    0.9979697     0.0326449     
    0.9959454     0.0328744     
    0.9939212     0.0331040     
    0.9918969     0.0333336     
    0.9898726     0.0335632     
    0.9878483     0.0337928     
    0.9858240     0.0340224     
    0.9837998     0.0342520     
    0.9817755     0.0344815     
    0.9797512     0.0347111     
    0.9777269     0.0349407     
    0.9757026     0.0351703     
    0.9736784     0.0353999     
    0.9716541     0.0356295     
    0.9696298     0.0358590     
    0.9676055     0.0360886     
    0.9655813     0.0363182     
    0.9635570     0.0365478     
    0.9615327     0.0367774     
    0.9595084     0.0370070     
    0.9574841     0.0372366     
    0.9554599     0.0374661     
    0.9534356     0.0376957     
    0.9514113     0.0379253     
    0.9493870     0.0381549     
    0.9473627     0.0383845     
    0.9453385     0.0386141     
    0.9433142     0.0388436     
    0.9412899     0.0390732     
    0.9392656     0.0393028     
    0.9372413     0.0395324     
    0.9352171     0.0397620     
    0.9331928     0.0399916     
    0.9311685     0.0402211     
    0.9291442     0.0404507     
    0.9271199     0.0406803     
    0.9250957     0.0409099     
    0.9230714     0.0411395     
    0.9210471     0.0413691     
    0.9190228     0.0415987     
    0.9169985     0.0418282     
    0.9149743     0.0420578     
    0.9129500     0.0422874     
    0.9109257     0.0425170     
    0.9089014     0.0427466     
    0.9068771     0.0429762     
    0.9048529     0.0432057     
    0.9028286     0.0434353     
    0.9008043     0.0436649     
    0.8987800     0.0438931     
    0.8967558     0.0441225     
    0.8947315     0.0443529     
    0.8927072     0.0445833     
    0.8906829     0.0448128     
    0.8886586     0.0450432     
    0.8866344     0.0452746     
    0.8846101     0.0455029     
    0.8825858     0.0457284     
    0.8805615     0.0459548     
    0.8785372     0.0461823     
    0.8765130     0.0464101     
    0.8744887     0.0466374     
    0.8724644     0.0468655     
    0.8704401     0.0470945     
    0.8684158     0.0473216     
    0.8663916     0.0475445     
    0.8643673     0.0477683     
    0.8623430     0.0479930     
    0.8603187     0.0482177     
    0.8582944     0.0484401     
    0.8562702     0.0486634     
    0.8542459     0.0488876     
    0.8522216     0.0491148     
    0.8501973     0.0493509     
    0.8481730     0.0495875     
    0.8461488     0.0498248     
    0.8441245     0.0500617     
    0.8421002     0.0502935     
    0.8400759     0.0505258     
    0.8380517     0.0507587     
    0.8360274     0.0509921     
    0.8340031     0.0512247     
    0.8319788     0.0514579     
    0.8299545     0.0516917     
    0.8279303     0.0519260     
    0.8259060     0.0521572     
    0.8238817     0.0523889     
    0.8218574     0.0526212     
    0.8198331     0.0528538     
    0.8178089     0.0530862     
    0.8157846     0.0533191     
    0.8137603     0.0535525     
    0.8117360     0.0537864     
    0.8097117     0.0540140     
    0.8076875     0.0542417     
