foil
    0.9999940     0.0570576     
    0.9979697     0.0572161     
    0.9959454     0.0573747     
    0.9939212     0.0575332     
    0.9918969     0.0576918     
    0.9898726     0.0578503     
    0.9878483     0.0580089     
    0.9858240     0.0581674     
    0.9837998     0.0583260     
    0.9817755     0.0584845     
    0.9797512     0.0586431     
    0.9777269     0.0588016     
    0.9757026     0.0589601     
    0.9736784     0.0591187     
    0.9716541     0.0592772     
    0.9696298     0.0594358     
    0.9676055     0.0595943     
    0.9655813     0.0597529     
    0.9635570     0.0599114     
    0.9615327     0.0600700     
    0.9595084     0.0602285     
    0.9574841     0.0603871     
    0.9554599     0.0605456     
    0.9534356     0.0607042     
    0.9514113     0.0608627     
    0.9493870     0.0610213     
    0.9473627     0.0611798     
    0.9453385     0.0613384     
    0.9433142     0.0614969     
    0.9412899     0.0616555     
    0.9392656     0.0618140     
    0.9372413     0.0619725     
    0.9352171     0.0621311     
    0.9331928     0.0622896     
    0.9311685     0.0624482     
    0.9291442     0.0626067     
    0.9271199     0.0627653     
    0.9250957     0.0629238     
    0.9230714     0.0630824     
    0.9210471     0.0632409     
    0.9190228     0.0633995     
    0.9169985     0.0635580     
    0.9149743     0.0637166     
    0.9129500     0.0638751     
    0.9109257     0.0640337     
    0.9089014     0.0641922     
    0.9068771     0.0643508     
    0.9048529     0.0645093     
    0.9028286     0.0646679     
    0.9008043     0.0648264     
    0.8987800     0.0649817     
    0.8967558     0.0651401     
    0.8947315     0.0652997     
    0.8927072     0.0654598     
    0.8906829     0.0656191     
    0.8886586     0.0657798     
    0.8866344     0.0659417     
    0.8846101     0.0661023     
    0.8825858     0.0663085     
    0.8805615     0.0665345     
    0.8785372     0.0667619     
    0.8765130     0.0669901     
    0.8744887     0.0672182     
    0.8724644     0.0674475     
    0.8704401     0.0676782     
    0.8684158     0.0678755     
    0.8663916     0.0677973     
    0.8643673     0.0677317     
    0.8623430     0.0676784     
    0.8603187     0.0676357     
    0.8582944     0.0676008     
    0.8562702     0.0675767     
    0.8542459     0.0675626     
    0.8522216     0.0678625     
    0.8501973     0.0681659     
    0.8481730     0.0684739     
    0.8461488     0.0687866     
    0.8441245     0.0691032     
    0.8421002     0.0694189     
    0.8400759     0.0697396     
    0.8380517     0.0699187     
    0.8360274     0.0700418     
    0.8340031     0.0701847     
    0.8319788     0.0703288     
    0.8299545     0.0704739     
    0.8279303     0.0706202     
    0.8259060     0.0707636     
    0.8238817     0.0708982     
    0.8218574     0.0710089     
    0.8198331     0.0711235     
    0.8178089     0.0712440     
    0.8157846     0.0713660     
    0.8137603     0.0714896     
    0.8117360     0.0716146     
    0.8097117     0.0717345     
    0.8076875     0.0719116     
    0.8056632     0.0721161     
    0.8036389     0.0723142     
    0.8016146     0.0725044     
    0.7995903     0.0726951     
    0.7975661     0.0728866     
    0.7955418     0.0730789     
    0.7935175     0.0732659     
    0.7914932     0.0733897     
    0.7894689     0.0735148     
    0.7874447     0.0736478     
    0.7854204     0.0737918     
    0.7833961     0.0739366     
    0.7813718     0.0740825     
    0.7793476     0.0742292     
    0.7773233     0.0743864     
    0.7752990     0.0745740     
    0.7732747     0.0747621     
    0.7712504     0.0749442     
    0.7692262     0.0751195     
    0.7672019     0.0752955     
    0.7651776     0.0754721     
    0.7631533     0.0756491     
    0.7611290     0.0757981     
    0.7591048     0.0759274     
    0.7570805     0.0760574     
    0.7550562     0.0761966     
    0.7530319     0.0763481     
    0.7510076     0.0765001     
    0.7489834     0.0766528     
    0.7469591     0.0768063     
    0.7449348     0.0769701     
    0.7429105     0.0771332     
    0.7408862     0.0772967     
    0.7388620     0.0774530     
    0.7368377     0.0776016     
    0.7348134     0.0777512     
    0.7327891     0.0779014     
    0.7307648     0.0780526     
    0.7287406     0.0782194     
    0.7267163     0.0783806     
    0.7246920     0.0785424     
    0.7226677     0.0787085     
    0.7206434     0.0788801     
    0.7186192     0.0790523     
    0.7165949     0.0792247     
    0.7145706     0.0793946     
    0.7125463     0.0795377     
    0.7105221     0.0796760     
    0.7084978     0.0798149     
    0.7064735     0.0799558     
    0.7044492     0.0800982     
    0.7024249     0.0802411     
    0.7004007     0.0803845     
    0.6983764     0.0805294     
    0.6963521     0.0806822     
    0.6943278     0.0808274     
    0.6923035     0.0809731     
    0.6902793     0.0811172     
    0.6882550     0.0812614     
    0.6862307     0.0814066     
    0.6842064     0.0815519     
    0.6821821     0.0816995     
    0.6801579     0.0818599     
    0.6781336     0.0820129     
    0.6761093     0.0821652     
    0.6740850     0.0823163     
    0.6720607     0.0824671     
    0.6700365     0.0826186     
    0.6680122     0.0827701     
    0.6659879     0.0829208     
    0.6639636     0.0830586     
    0.6619393     0.0831910     
    0.6599151     0.0833221     
    0.6578908     0.0834584     
    0.6558665     0.0835969     
    0.6538422     0.0837358     
    0.6518180     0.0838748     
    0.6497937     0.0840141     
    0.6477694     0.0841494     
    0.6457451     0.0842796     
    0.6437208     0.0844071     
    0.6416966     0.0845326     
    0.6396723     0.0846584     
    0.6376480     0.0847845     
    0.6356237     0.0849112     
    0.6335994     0.0850382     
    0.6315752     0.0851863     
    0.6295509     0.0853318     
    0.6275266     0.0854724     
    0.6255023     0.0856106     
    0.6234780     0.0857486     
    0.6214538     0.0858871     
    0.6194295     0.0860258     
    0.6174052     0.0861648     
    0.6153809     0.0862801     
    0.6133566     0.0863887     
    0.6113324     0.0864932     
    0.6093081     0.0866052     
    0.6072838     0.0867186     
    0.6052595     0.0868321     
    0.6032352     0.0869460     
    0.6012110     0.0870603     
    0.5991867     0.0871927     
    0.5971624     0.0873258     
    0.5951381     0.0874509     
    0.5931139     0.0875677     
    0.5910896     0.0876850     
    0.5890653     0.0878030     
    0.5870410     0.0879212     
    0.5850167     0.0880395     
    0.5829925     0.0881502     
    0.5809682     0.0882596     
    0.5789439     0.0883617     
    0.5769196     0.0884708     
    0.5748953     0.0885784     
    0.5728711     0.0886863     
    0.5708468     0.0887942     
    0.5688225     0.0889024     
    0.5667982     0.0890106     
    0.5647739     0.0891190     
    0.5627497     0.0892174     
    0.5607254     0.0893137     
    0.5587011     0.0894114     
    0.5566768     0.0895096     
    0.5546525     0.0896076     
    0.5526283     0.0897063     
    0.5506040     0.0898064     
    0.5485797     0.0899067     
    0.5465554     0.0899986     
    0.5445311     0.0900890     
    0.5425069     0.0901796     
    0.5404826     0.0902703     
    0.5384583     0.0903613     
    0.5364340     0.0904528     
    0.5344097     0.0905473     
    0.5323855     0.0906422     
    0.5303612     0.0907295     
    0.5283369     0.0908138     
    0.5263126     0.0908981     
    0.5242884     0.0909828     
    0.5222641     0.0910675     
    0.5202398     0.0911521     
    0.5182155     0.0912277     
    0.5161912     0.0913036     
    0.5141670     0.0913738     
    0.5121427     0.0914431     
    0.5101184     0.0915119     
    0.5080941     0.0915809     
    0.5060698     0.0916501     
    0.5040456     0.0917195     
    0.5020213     0.0918001     
    0.4999970     0.0918815     
    0.4979727     0.0919553     
    0.4959484     0.0920191     
    0.4939242     0.0920847     
    0.4918999     0.0921504     
    0.4898756     0.0922162     
    0.4878513     0.0922822     
    0.4858270     0.0923404     
    0.4838028     0.0923979     
    0.4817785     0.0924523     
    0.4797542     0.0925044     
    0.4777299     0.0925552     
    0.4757056     0.0926062     
    0.4736814     0.0926572     
    0.4716571     0.0927084     
    0.4696328     0.0927614     
    0.4676085     0.0928149     
    0.4655843     0.0928632     
    0.4635600     0.0929021     
    0.4615357     0.0929416     
    0.4595114     0.0929812     
    0.4574871     0.0930211     
    0.4554629     0.0930611     
    0.4534386     0.0931046     
    0.4514143     0.0931494     
    0.4493900     0.0931898     
    0.4473657     0.0932204     
    0.4453415     0.0932514     
    0.4433172     0.0932824     
    0.4412929     0.0933134     
    0.4392686     0.0933445     
    0.4372443     0.0933704     
    0.4352201     0.0933945     
    0.4331958     0.0934171     
    0.4311715     0.0934315     
    0.4291472     0.0934455     
    0.4271229     0.0934594     
    0.4250987     0.0934737     
    0.4230744     0.0934881     
    0.4210501     0.0935069     
    0.4190258     0.0935273     
    0.4170015     0.0935420     
    0.4149773     0.0935452     
    0.4129530     0.0935487     
    0.4109287     0.0935523     
    0.4089044     0.0935561     
    0.4068801     0.0935599     
    0.4048559     0.0935613     
    0.4028316     0.0935622     
    0.4008073     0.0935603     
    0.3987830     0.0935475     
    0.3967588     0.0935348     
    0.3947345     0.0935223     
    0.3927102     0.0935100     
    0.3906859     0.0934974     
    0.3886616     0.0934878     
    0.3866374     0.0934789     
    0.3846131     0.0934637     
