foil
     0.999994    0.018220
     0.993144    0.019178
     0.981061    0.020870
     0.967019    0.022835
     0.951602    0.024993
     0.935419    0.027257
     0.918890    0.029571
     0.902262    0.031898
     0.885671    0.034221
     0.869128    0.036557
     0.852678    0.038886
     0.836350    0.041177
     0.820080    0.043438
     0.803879    0.045661
     0.787625    0.047850
     0.771318    0.050005
     0.754989    0.052116
     0.738671    0.054179
     0.722405    0.056181
     0.706189    0.058125
     0.690069    0.060005
     0.673955    0.061824
     0.657759    0.063593
     0.641519    0.065310
     0.625289    0.066958
     0.609059    0.068540
     0.592911    0.070053
     0.576875    0.071480
     0.560960    0.072832
     0.545034    0.074111
     0.529003    0.075324
     0.512894    0.076465
     0.496766    0.077526
     0.480646    0.078498
     0.464568    0.079385
     0.448545    0.080175
     0.432579    0.080865
     0.416699    0.081455
     0.400908    0.081925
     0.385188    0.082275
     0.369561    0.082503
     0.354063    0.082600
     0.338706    0.082552
     0.323532    0.082362
     0.308458    0.082023
     0.293342    0.081534
     0.278283    0.080883
     0.263325    0.080072
     0.248581    0.079103
     0.233983    0.077968
     0.219590    0.076668
     0.205301    0.075191
     0.191236    0.073543
     0.177186    0.071693
     0.163337    0.069655
     0.149917    0.067459
     0.136886    0.065103
     0.124091    0.062556
     0.111614    0.059817
     0.099637    0.056928
     0.088284    0.053906
     0.077414    0.050731
     0.067089    0.047422
     0.057587    0.044078
     0.048974    0.040740
     0.041345    0.037485
     0.034715    0.034371
     0.028958    0.031377
     0.023945    0.028516
     0.019609    0.025772
     0.015867    0.023136
     0.012655    0.020619
     0.009914    0.018187
     0.007579    0.015845
     0.005609    0.013576
     0.003966    0.011373
     0.002636    0.009214
     0.001630    0.007095
     0.000920    0.005034
     0.000440    0.003047
     0.000140    0.001134
    -0.000016   -0.000717
     0.000027   -0.002516
     0.000438   -0.004289
     0.001195   -0.006097
     0.002226   -0.007968
     0.003461   -0.009873
     0.004967   -0.011762
     0.006796   -0.013636
     0.008948   -0.015495
     0.011459   -0.017338
     0.014356   -0.019185
     0.017694   -0.021021
     0.021528   -0.022869
     0.025920   -0.024713
     0.030911   -0.026555
     0.036593   -0.028391
     0.043067   -0.030226
     0.050425   -0.032037
     0.058716   -0.033810
     0.067995   -0.035522
     0.078385   -0.037166
     0.089903   -0.038715
     0.102356   -0.040126
     0.115450   -0.041363
     0.129045   -0.042425
     0.142955   -0.043314
     0.157358   -0.044054
     0.172105   -0.044648
     0.187230   -0.045109
     0.202679   -0.045445
     0.218379   -0.045663
     0.234263   -0.045777
     0.250268   -0.045796
     0.266335   -0.045727
     0.282428   -0.045587
     0.298659   -0.045379
     0.315058   -0.045109
     0.331541   -0.044784
     0.348036   -0.044418
     0.364578   -0.044008
     0.381155   -0.043561
     0.397688   -0.043072
     0.414268   -0.042535
     0.430892   -0.041976
     0.447472   -0.041382
     0.464049   -0.040750
     0.480684   -0.040077
     0.497308   -0.039384
     0.513944   -0.038651
     0.530650   -0.037891
     0.547362   -0.037111
     0.564101   -0.036303
     0.580902   -0.035477
     0.597722   -0.034628
     0.614562   -0.033772
     0.631422   -0.032890
     0.648300   -0.032003
     0.665142   -0.031110
     0.681962   -0.030197
     0.698810   -0.029290
     0.715681   -0.028368
     0.732601   -0.027442
     0.749533   -0.026513
     0.766469   -0.025580
     0.783407   -0.024650
     0.800333   -0.023719
     0.817254   -0.022795
     0.834151   -0.021883
     0.851013   -0.020976
     0.867833   -0.020092
     0.884627   -0.019230
     0.901420   -0.018406
     0.918222   -0.017592
     0.934895   -0.016784
     0.951208   -0.015993
     0.966749   -0.015241
     0.980903   -0.014555
     0.993086   -0.013965
     0.999994   -0.013630
